,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
56,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,63376,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
57,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",62464,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
58,"Lose Somebody",Kygo,61358,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
59,"Ich würd' lügen",KAYEF,61240,https://open.spotify.com/track/5B9CtjeguIO9LeOk8Xs1J3
60,"Close Your Eyes","Felix Jaehn",60818,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
61,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix",Conkarah,60651,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
62,"Break My Heart","Dua Lipa",60608,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
63,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",60426,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
64,"Blueberry Faygo","Lil Mosey",60011,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
65,Sinne,Sarhad,59583,https://open.spotify.com/track/1XTUu81IEyoi5nU5H6Bf3H
66,"Ayo Technology","Kynda Gray",58863,https://open.spotify.com/track/0Jh40A8WJdGXwkEDgxhaKo
67,"Thank You [Not So Bad]",VIZE,58617,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
68,"Take My Hand",Jerome,58480,https://open.spotify.com/track/7My1iCGUznwNztIokee32S
69,Emotions,Ufo361,57923,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE
70,MedMen,Jamule,56366,https://open.spotify.com/track/5t3PF7pHuiwwLbNCJ8mn4N
71,YAYA,6ix9ine,56237,https://open.spotify.com/track/6EfBMJQwe2xLgldra6DaYp
72,"7 Stunden",LEA,55774,https://open.spotify.com/track/1EbdQ54jFLGEH94cUif3TI
73,"Nicht verdient","Capital Bra",55462,https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7
74,"Don't Start Now","Dua Lipa",55371,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
75,Dior,"Pop Smoke",54747,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
76,"Love To Go","Lost Frequencies",54336,https://open.spotify.com/track/3ZjkQbe5JzzQbzRtkXyZNv
77,"Someone You Loved","Lewis Capaldi",54325,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
78,goosebumps,"Travis Scott",54268,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
79,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",52921,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
80,"Ride It",Regard,52651,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
81,"Some Say",Nea,52200,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
82,"Before You Go","Lewis Capaldi",51944,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
83,Leiwand,Edmund,50905,https://open.spotify.com/track/75KOcFFvUrFkpC0JR0OOMm
84,Underdog,"Alicia Keys",50379,https://open.spotify.com/track/3FGiFUJRRp5RGikVrs6kig
85,"HIGHEST IN THE ROOM","Travis Scott",50048,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
86,"Be Kind (with Halsey)",Marshmello,49948,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
87,"500 PS","Bonez MC",49849,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
88,"Lucid Dreams","Juice WRLD",49248,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
89,SANDMANN,reezy,49011,https://open.spotify.com/track/5UDK6yzqiW4kJU3YQauYR5
90,"Shababs botten",Pashanim,48455,https://open.spotify.com/track/0H9WHopZ62JeDaGau7REMw
91,"Skifahren (feat. Joshi Mizu)","The Cratez",48232,https://open.spotify.com/track/7qwWwsa6otLM0UOEamls4s
92,"THE SCOTTS","THE SCOTTS",48179,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
93,"TROLLZ (with Nicki Minaj)",6ix9ine,48020,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
94,"Angels Sippen",Symba,47980,https://open.spotify.com/track/0gThlZWwZWkDqRKGOz2CN1
95,Titanic,"Juice WRLD",47943,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
96,Bronx,Veysel,47805,https://open.spotify.com/track/6BlEbLEklINGnPsIcM8wmO
97,Tuturutu,"MC Stojan",47604,https://open.spotify.com/track/1uXhQ8JEFvhgHrL5neZFWO
98,"bad guy","Billie Eilish",47442,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
99,"The Box","Roddy Ricch",47419,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
100,"200 km/h","Apache 207",47350,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
101,"Bad Energy","Juice WRLD",47299,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
102,"you broke me first","Tate McRae",47224,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
103,110,"Capital Bra",47136,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
104,Robbery,"Juice WRLD",46816,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
105,"Gangster Queen","AK AUSSERKONTROLLE",46785,https://open.spotify.com/track/17Jm0HKkU2Qh7K264pSSXW
106,"WHATS POPPIN","Jack Harlow",46579,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
107,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",46528,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
108,"Shotz Fired","Bonez MC",46510,https://open.spotify.com/track/0dy5NFDnx5fuZvE8ZXEX35
109,Falling,"Trevor Daniel",46295,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
110,"Stay High","Juice WRLD",46276,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
111,Superstar,"David Puentez",46273,https://open.spotify.com/track/5gFCFZnV0QTt1YfjY7dJBY
112,2002,Sido,46166,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
113,"Stunnin' (feat. Harm Franklin)","Curtis Waters",45991,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
114,"Vay Vay",Firat,45382,https://open.spotify.com/track/5Yx8aAuhBBsp3fmyCR808F
115,Baby,"Joker Bra",45360,https://open.spotify.com/track/1V7JaMp11LKGwKiVmSetf0
116,OCB,"Lil Lano",45008,https://open.spotify.com/track/6WlNHfwPxdHF3MvhYj0GA7
117,"Gimme! Gimme! Gimme!","GAMPER & DADONI",44348,https://open.spotify.com/track/4zLSkwZaiMfzzapPCbdG90
118,"Blood On My Jeans","Juice WRLD",43759,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
119,"Got It On Me","Pop Smoke",43437,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
120,SKRR,KALIM,43115,https://open.spotify.com/track/0U9dP3BUlAgq9KkJXOijBH
121,"Ohne mein Team","Bonez MC",42897,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
122,Hauseingang,Pashanim,42642,https://open.spotify.com/track/1IikW5aCjY08gagX94j3fJ
123,Principessa,"Seiler und Speer",42536,https://open.spotify.com/track/5vYzN5RvfHYdW8qIqni9WN
124,"DAS RENNEN",RIN,42493,https://open.spotify.com/track/3qT2eKpWNq5cze7kGGORDZ
125,Circles,"Post Malone",42446,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
126,Tilidin,"Capital Bra",42290,https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU
127,Lonely,Tujamo,42076,https://open.spotify.com/track/5LOJdJPzuevskkoAtLj8hb
