,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
54,Robbery,"Juice WRLD",95009,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
55,"Can't Die","Juice WRLD",91367,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
56,"ily (i love you baby) (feat. Emilee)","Surf Mesa",89535,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
57,"Kings & Queens","Ava Max",89376,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
58,"Adore You","Harry Styles",88124,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
59,"Lucid Dreams","Juice WRLD",83688,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
60,Falling,"Harry Styles",82903,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
61,Circles,"Post Malone",82758,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
62,"The Box","Roddy Ricch",82538,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
63,"Boss Bitch","Doja Cat",80731,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
64,"If the World Was Ending - feat. Julia Michaels","JP Saxe",80293,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
65,"Power Over Me","Dermot Kennedy",79118,https://open.spotify.com/track/4tViDtaHuSLnh7HVJTrKhs
66,"Don't Rush (feat. Headie One)","Young T & Bugsey",78142,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
67,"Be Kind (with Halsey)",Marshmello,77896,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
68,Dior,"Pop Smoke",77852,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
69,"Heaven On My Mind (with Sigala)","Becky Hill",76923,https://open.spotify.com/track/7bIq1v8svANsAys7I694Up
70,GOOBA,6ix9ine,75438,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
71,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",75264,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
