,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
56,Tutu,Camilo,52465,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
57,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,52263,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
58,"La Mitad",Camilo,52090,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
59,Reggaetonera,"Anuel AA",52001,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH
60,"Amor Tóxico","Christian Nodal",49249,https://open.spotify.com/track/5LPlvbxA6bJQHvUW12Mr22
61,"Dream Girl - Remix","Ir Sais",48222,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
62,"Te Vi","Piso 21",46507,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
63,+Linda,Dalex,46459,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0
64,"Si Te Vas",Sech,46432,https://open.spotify.com/track/2aGN6PplBq0xigh2lmqLbw
65,ADMV,Maluma,46302,https://open.spotify.com/track/3eJMSq78dDaFb7VvhNFnq6
66,Quizas,"Rich Music LTD",45794,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
67,"TKN (feat. Travis Scott)",ROSALÍA,45601,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
68,"Me La Avente","Carin Leon",45529,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ
69,"Aquí Abajo","Christian Nodal",45160,https://open.spotify.com/track/4FmVjrmM6DsBQMsGdc9PDa
70,Infeliz,Arcangel,44904,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
71,"No Te Contaron Mal","Christian Nodal",44851,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
72,"A Tu Merced","Bad Bunny",44799,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
73,"Bellaquita - Remix",Dalex,44454,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx
74,"Pa Mí - Remix",Dalex,44290,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
75,"La Difícil",Camilo,43964,https://open.spotify.com/track/6fNJm8sYmCBbmkKpKgTReA
76,Singapur,"El Alfa",42855,https://open.spotify.com/track/4QfZYDhGZc0T2RDvGiI69E
77,Desconocidos,"Mau y Ricky",42841,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
78,"Roses - Imanbek Remix","SAINt JHN",42683,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
79,"11 PM",Maluma,42489,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
80,"Soltera - Remix",Lunay,42347,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
81,Definitivamente,"Daddy Yankee",42071,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
82,"RITMO (Bad Boys For Life)","Black Eyed Peas",41985,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
83,TBT,"Sebastian Yatra",41713,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
84,AYAYAY!,"Christian Nodal",41337,https://open.spotify.com/track/7iQc2DabEtzp60faOO9EmN
85,Locura,"Cali Y El Dandee",41095,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
86,"Amor A Primera Vista","Los Angeles Azules",41038,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J
87,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",40493,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
88,"Watermelon Sugar","Harry Styles",39521,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
89,"Me perdiste","Kim Loaiza",39324,https://open.spotify.com/track/1znPo0QYH2TeIBrOCSfrqI
90,"Otro Trago - Remix",Sech,39183,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
91,Tú,"Carin Leon",39018,https://open.spotify.com/track/1nLs8r6K4YN0avBwUmmTnr
92,Bellaquita,Dalex,38744,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
93,"PA' ROMPERLA","Bad Bunny",38492,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
94,"La Jeepeta","Nio Garcia",37589,https://open.spotify.com/track/4RaWbMItxVbuUExNkFsITP
95,"Toosie Slide",Drake,37402,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
96,PAM,"Justin Quiles",37088,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
97,"QUE PRETENDES","J Balvin",37023,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
98,"Si Se Da - Remix","Myke Towers",36957,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
99,"Qué Maldición","Banda MS de Sergio Lizárraga",36882,https://open.spotify.com/track/2RxC2peY3FtrurYmbbmanr
100,"Como Llora",Juanfran,36735,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
