,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
59,"Blueberry Faygo","Lil Mosey",22435,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
60,"The Box","Roddy Ricch",22188,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
61,"TROLLZ (with Nicki Minaj)",6ix9ine,21631,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
62,Conversations,"Juice WRLD",21597,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P
63,Origami,Separ,21558,https://open.spotify.com/track/2uHIV1L98tHyoqjOQ67QCx
64,"TKN (feat. Travis Scott)",ROSALÍA,21456,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
65,"Lose Somebody",Kygo,21346,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
66,"Lepšia Pesnička",DMS,21243,https://open.spotify.com/track/19hDtYa9xPLr8JlujoCNVO
67,"Be Kind (with Halsey)",Marshmello,20860,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
68,"In Your Eyes","The Weeknd",20656,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
69,Salt,"Ava Max",20398,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
70,"Až na měsíc","Viktor Sheen",20311,https://open.spotify.com/track/2687fXBlOk6u6fiwLJ4E1l
71,Secrets,Regard,20029,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
72,"Sunday Best",Surfaces,19911,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
73,goosebumps,"Travis Scott",19546,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
74,"Čo Odo Mňa Chcete",Separ,19403,https://open.spotify.com/track/77orF3JqObyuKZfYwsM9at
75,Righteous,"Juice WRLD",18942,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J
76,"HIGHEST IN THE ROOM","Travis Scott",18757,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
77,"Forma (feat. Pil C & Rytmus)","Paulie Garand",18606,https://open.spotify.com/track/4LCnMrrx9vBgJSEjmtlwCR
78,Circles,"Post Malone",18583,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
79,Falling,"Trevor Daniel",17780,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
80,"Godzilla (feat. Juice WRLD)",Eminem,17655,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
81,"Stuck with U (with Justin Bieber)","Ariana Grande",17642,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
82,"Teď tady",Ektor,17498,https://open.spotify.com/track/28RZNfu3ECSTC6U8mhdL9Q
83,"Someone You Loved","Lewis Capaldi",17497,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
84,"Before You Go","Lewis Capaldi",17367,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
85,Dopis,Nerieš,17184,https://open.spotify.com/track/3BWifvJjBCHbNTUOtNXc4t
86,Alane,"Robin Schulz",17182,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
87,"SICKO MODE","Travis Scott",17157,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
88,"10 Minút (feat. Dms)",Nerieš,17043,https://open.spotify.com/track/7b8IO38NDvqP9ULAllFbwM
89,"Never Let Me Down",VIZE,16922,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
90,"Strýko Separ",Separ,16922,https://open.spotify.com/track/7uEdPEFKLpOUphykDprH7T
91,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",16652,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
92,"In Your Eyes (feat. Alida)","Robin Schulz",16603,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
93,"How You Like That",BLACKPINK,16508,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
94,"Čo Bude",Nerieš,16229,https://open.spotify.com/track/5mh37zRQPVdgCZYKulVz3v
95,"Say So","Doja Cat",16058,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
96,Physical,"Dua Lipa",16038,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
97,Señorita,"Shawn Mendes",16015,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
98,"everything i wanted","Billie Eilish",15971,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
99,Pinokio,Separ,15826,https://open.spotify.com/track/0kN7F9Hc6sjJ5WPuuyJJNi
100,Moment,Saul,15821,https://open.spotify.com/track/388SMUc5TOVAGdOXbg7WMO
101,"bad guy","Billie Eilish",15761,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
102,"Včera Mi Zhorel Dom",Saul,15719,https://open.spotify.com/track/0SIE2x9fMlZMUaMtYbMD7g
103,"Lose Control",MEDUZA,15713,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
104,"Čo Sa Dá",Separ,15388,https://open.spotify.com/track/5FY0Xs7O7QSLPueSy65bM3
105,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",15156,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
106,MDMS,DMS,15107,https://open.spotify.com/track/23FOWotpgv5laciAjNyZFe
107,"Beautiful People (feat. Khalid)","Ed Sheeran",14806,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
108,"Intentions (feat. Quavo)","Justin Bieber",14758,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
109,ROXANNE,"Arizona Zervas",14672,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
110,"Past Life (with Selena Gomez)","Trevor Daniel",14654,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
111,Hranice,Ektor,14636,https://open.spotify.com/track/4EPelmX1wjCWn6gr4kx9Ez
112,"Bad Child","Tones And I",14632,https://open.spotify.com/track/1qCmZnC1FUpNgOydIzqIPC
113,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",14476,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
114,LAMBADA,"Majk Spirit",14242,https://open.spotify.com/track/2fyBWdyaghNZHRW8UFQADF
115,"Boss Bitch","Doja Cat",14209,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
116,KOBE,"Majk Spirit",14175,https://open.spotify.com/track/3PgkcZW3qaQPr7ICsVaNz2
117,"Do Pěti",Ektor,14132,https://open.spotify.com/track/1YFu3F7SpwRTdGTt56u9O4
118,Memories,"Maroon 5",14005,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
119,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",13892,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
120,"I'll Wait",Kygo,13763,https://open.spotify.com/track/1tuXOJYN6CkgubpifHEm96
121,"Adore You","Harry Styles",13738,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
122,Život,Nerieš,13725,https://open.spotify.com/track/70SaqNVud43YLyHuing1ck
123,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,13702,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0
124,Titanic,"Juice WRLD",13655,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
125,"Jak Sa Máš",Nerieš,13629,https://open.spotify.com/track/4lcJ41J7Vb1girJTZwdry0
126,"Česká Floriida","Robin Zoot",13623,https://open.spotify.com/track/2K82hmiYt3POvX56n6lJH0
127,"Piece Of Your Heart",MEDUZA,13556,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
128,"Zlatí a Zároveň Kanál",DMS,13467,https://open.spotify.com/track/4Y87xnbiJJUzUL7m0OfCt9
129,"Všetci Za Jedného",Separ,13340,https://open.spotify.com/track/5K8pDeMtbBnH3MXJUpvSqF
130,"Higher Love",Kygo,13332,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
131,"Bad Energy","Juice WRLD",13296,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
132,"Lucid Dreams","Juice WRLD",13268,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
133,LALALA,Grey,13265,https://open.spotify.com/track/55HtKTQeAdPbLz8NtlkaKB
134,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",12901,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
135,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",12877,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
136,"Play Date","Melanie Martinez",12832,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
137,"After Party","Don Toliver",12818,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
138,"Yeah Baby!","Emma Drobna",12817,https://open.spotify.com/track/4Wsf9MYZ2qb3oaLpdd0jEW
139,Oblivion,"Viktor Sheen",12813,https://open.spotify.com/track/0gsuaFpyFi9LHoIZqkLKDU
140,"I Don't Care (with Justin Bieber)","Ed Sheeran",12806,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
141,"Cooler Than Me","Lucky Luke",12789,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
142,"NO HOPE","Majk Spirit",12771,https://open.spotify.com/track/225BukECgmRWBhgHYoAhEs
143,"Close Your Eyes","Felix Jaehn",12643,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
144,"Blood On My Jeans","Juice WRLD",12604,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
145,Lonely,"Joel Corry",12568,https://open.spotify.com/track/2ZEq4HT450Ye9IFGPTl9qV
146,"Letný Večer","Fobia Kid",12542,https://open.spotify.com/track/2BjpOPGmYv7ZW5lttMbvAr
147,Freedom,Kygo,12502,https://open.spotify.com/track/2nx0EIlIKMnMgWnj40O0HQ
148,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Ty Dolla $ign",12498,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO
149,"Some Say",Nea,12485,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
150,"Life Is Good (feat. Drake)",Future,12477,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
151,"Kancelář - Official Remix",Ektor,12234,https://open.spotify.com/track/6Fc7mlF8R1I0yENYoZ201s
152,GUCCI,"Majk Spirit",12180,https://open.spotify.com/track/1DMxRGynMQRfyqxEb5eTng
153,"Head & Heart (feat. MNEK)","Joel Corry",12149,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
154,"hot girl bummer",blackbear,12137,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
155,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",12068,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
156,Vozíme,Ego,11824,https://open.spotify.com/track/3PJ8ppeciM6izh6vfAmsCk
157,Sloboda,Nerieš,11817,https://open.spotify.com/track/37pMtHqRFlgo5mKgXUTmuH
158,OK,Nerieš,11516,https://open.spotify.com/track/5gYvHiWuYcfNGVfFcgAQvp
159,"Like It Is",Kygo,11416,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3
160,"Post Malone (feat. RANI)","Sam Feldt",11306,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
161,"Není Limit","Nik Tendo",11301,https://open.spotify.com/track/0csb0C9E7UGW7Yfi52wGPW
162,"Gauč Storytelling",Gleb,11214,https://open.spotify.com/track/7lqaONtY8e3KfF2FmKE28M
163,"Snake Moves",Separ,11151,https://open.spotify.com/track/38896ZoJYy5aJs5r4lDy0l
