,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
117,"Que Tire Pa Lante","Daddy Yankee",27242,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
118,"Savage Love (Laxed - Siren Beat)","Jawsh 685",27199,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
119,Falling,"Trevor Daniel",26636,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
120,"Tal Vez","Paulo Londra",26299,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
121,"Whine Up","Nicky Jam",26295,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
122,"La Boca","Mau y Ricky",26255,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
123,"QUE PRETENDES","J Balvin",26245,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
124,"Que Mas Pues - Remix","Justin Quiles",26207,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
125,Indeciso,Reik,26204,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
126,"La Mejor Versión de Mi - Remix","Natti Natasha",26106,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ
127,Toast,Koffee,25851,https://open.spotify.com/track/7sd72KZS8D59g5NmhxyHpJ
128,Believer,"Imagine Dragons",25807,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
129,Señorita,"Shawn Mendes",25651,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
130,"No Te Vayas",Camilo,25633,https://open.spotify.com/track/1q1sjzJpUYEkTbA9Uz0qrU
131,Detente,"Mike Bahía",25577,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX
132,"El Mismo Aire",Camilo,25456,https://open.spotify.com/track/3a29UVSEIj6x3YcfKs2rdi
133,"Con Altura",ROSALÍA,25454,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
134,"Say So","Doja Cat",25322,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
135,"La Jeepeta","Nio Garcia",25261,https://open.spotify.com/track/4RaWbMItxVbuUExNkFsITP
136,Girl,"Myke Towers",25158,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
137,Skechers,DripReport,24895,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
138,Keii,"Anuel AA",24747,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
139,"Me Rehúso","Danny Ocean",24720,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
140,"Bohemian Rhapsody - 2011 Mix",Queen,24703,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
141,"Adiós Amor","Christian Nodal",24645,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
142,"Calma - Remix","Pedro Capó",24387,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
143,"ily (i love you baby) (feat. Emilee)","Surf Mesa",24362,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
144,"Life Is Good (feat. Drake)",Future,24298,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
145,Memories,"Maroon 5",24277,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
146,"Me Dediqué a Perderte","Alejandro Fernández",24190,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
147,"Adan y Eva","Paulo Londra",23889,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
148,Ella,Pitizion,23754,https://open.spotify.com/track/6NFlEQvg4h41e08fj70zxd
149,Muévelo,"Nicky Jam",23720,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
150,"La Bella y la Bestia",Reik,23651,https://open.spotify.com/track/0G0p7mc4wEaQTsUpzEmkEs
151,"Bajo La Mesa",Morat,23502,https://open.spotify.com/track/7BEPdOI0neT6p7PnLViqmH
152,"Another One Bites The Dust - Remastered 2011",Queen,23425,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
153,Confía,Sech,23381,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
154,"La Cama - Remix",Lunay,23180,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
155,Destino,Greeicy,23167,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG
156,"Fantasias - Remix","Rauw Alejandro",23034,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
157,"Un Año","Sebastian Yatra",22925,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
158,"Every Breath You Take","The Police",22901,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
159,"Blueberry Faygo","Lil Mosey",22867,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
160,"Amor A Primera Vista","Los Angeles Azules",22848,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J
161,AYAYAY!,"Christian Nodal",22730,https://open.spotify.com/track/7iQc2DabEtzp60faOO9EmN
162,Infeliz,Arcangel,22646,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
