,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
54,"Something Special","Pop Smoke",6352,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
55,"44 BullDog","Pop Smoke",6165,https://open.spotify.com/track/7sjFIZ1g5QLJLGja3k592K
56,"Sin City",Azet,6119,https://open.spotify.com/track/1NIZfoTuiAHIm9VUAwsPZy
57,"Make It Rain (feat. Rowdy Rebel)","Pop Smoke",6114,https://open.spotify.com/track/71d7LaAgPcNcUopu3OzmP7
58,"Aim For The Moon (feat. Quavo)","Pop Smoke",6111,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB
59,"Enjoy Yourself (feat. Karol G)","Pop Smoke",6097,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
60,"Stuck with U (with Justin Bieber)","Ariana Grande",6030,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
61,XXL,"Miksu / Macloud",5991,https://open.spotify.com/track/0p3euGPg5LgFeQGC7bBFuR
62,"Grand bain",Dadju,5915,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
63,Titanic,"Juice WRLD",5882,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
64,"Bad Energy","Juice WRLD",5810,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
65,"Be Kind (with Halsey)",Marshmello,5793,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
66,Falling,"Trevor Daniel",5791,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
67,"Life Is Good (feat. Drake)",Future,5788,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
68,"Say So","Doja Cat",5788,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
69,Secrets,Regard,5775,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
70,"Blood On My Jeans","Juice WRLD",5698,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
71,Señorita,"Shawn Mendes",5616,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
72,YAYA,6ix9ine,5587,https://open.spotify.com/track/6EfBMJQwe2xLgldra6DaYp
73,Anissa,Wejdene,5579,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
74,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",5576,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
75,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix",Conkarah,5549,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
76,"Lose Somebody",Kygo,5492,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
77,"In Your Eyes (feat. Alida)","Robin Schulz",5480,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
78,"Chicago Freestyle (feat. Giveon)",Drake,5474,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
79,"Stay High","Juice WRLD",5422,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
80,"Never Let Me Down",VIZE,5359,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
81,"Lucid Dreams","Juice WRLD",5313,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
82,Fame,"Apache 207",5253,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT
83,"Te Amo",Calema,5232,https://open.spotify.com/track/5QU2pHpvyaiTZ0E7cJYlq3
84,Skechers,DripReport,5159,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
85,"Sunday Best",Surfaces,5136,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
86,"Fighting Demons","Juice WRLD",5102,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
87,"Intentions (feat. Quavo)","Justin Bieber",4971,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
88,Memories,"Maroon 5",4965,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
89,"Stunnin' (feat. Harm Franklin)","Curtis Waters",4878,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
90,Physical,"Dua Lipa",4837,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
91,"Big Body Benz","Bonez MC",4822,https://open.spotify.com/track/2WOJ7D52Ng3myrKlEf4Azj
92,"SICKO MODE","Travis Scott",4817,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
93,"Can't Die","Juice WRLD",4734,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
94,"Yea Yea","Pop Smoke",4724,https://open.spotify.com/track/0bjgQ24UZGwKikldIyEOgf
95,Coño,"Jason Derulo",4710,https://open.spotify.com/track/5DV4ZSCqbFv74ui3ZhimXo
96,Meleğim,Soolking,4703,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
97,"Jerusalema (feat. Nomcebo Zikode)","Master KG",4670,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
98,Salt,"Ava Max",4664,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
99,"bad guy","Billie Eilish",4639,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
100,ROXANNE,"Arizona Zervas",4637,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
101,"How You Like That",BLACKPINK,4635,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
102,"What You Know Bout Love","Pop Smoke",4629,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
103,"Screw Juice","Juice WRLD",4604,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
104,"Lettre à une femme",Ninho,4602,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
105,"TROLLZ (with Nicki Minaj)",6ix9ine,4588,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
106,Control,"Zoe Wees",4532,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
107,Shallow,"Lady Gaga",4446,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
108,"Cooler Than Me","Lucky Luke",4431,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
109,Circles,"Post Malone",4369,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
110,"Play Date","Melanie Martinez",4344,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
111,Boot,"Apache 207",4330,https://open.spotify.com/track/0rqY8g1Y1zaA4YwU6vhBQg
112,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",4329,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
113,"Lose Control",MEDUZA,4329,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
114,"I Don't Care (with Justin Bieber)","Ed Sheeran",4325,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
115,"I Want It","Juice WRLD",4299,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
116,"WHATS POPPIN","Jack Harlow",4273,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
117,"After Party","Don Toliver",4251,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
