,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
127,"Don't Cry For Me (with Jason Derulo)",Alok,58628,https://open.spotify.com/track/0FLwo3U1NrjocfK2FDisrX
128,"Kalenterist tilaa (feat. Evelina)",JVG,58288,https://open.spotify.com/track/5KDPlTtsvctLnM8oPMDGV2
129,"Solmussa (feat. BEHM)","Pikku G",57737,https://open.spotify.com/track/6uiksUqzgp6WyHHNsgTBHt
130,"Stay High","Juice WRLD",57599,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
131,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",57470,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
132,Creep,R3HAB,57066,https://open.spotify.com/track/3H5RcWUThB3fXf1fD5fUop
133,"Hiljaisii heeroksii",Ellinoora,56915,https://open.spotify.com/track/2RKLKjagHoASJaW1VTPBgr
134,Tarkenee,JVG,56041,https://open.spotify.com/track/4ttjtLeCx3rwltZR3w7gWV
135,"Neiti Kesäheinä",Intiaanikesä,55656,https://open.spotify.com/track/1pJbvYH5FiR8FVY8Hpx9XX
136,"Got It On Me","Pop Smoke",55409,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
137,"Paholainen ei osaa uida",Kasmir,55369,https://open.spotify.com/track/3NTjHByLDtXZkCSSHNCrW7
138,Circles,"Post Malone",54478,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
139,"Can't Die","Juice WRLD",54257,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
140,Robbery,"Juice WRLD",54182,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
141,Mama,Sexmane,54023,https://open.spotify.com/track/67vUsLGXUTVDv7FLe8SyDr
142,Imus,Gasellit,53981,https://open.spotify.com/track/0xU0O3fzfb1HCnd6nsVxQL
143,"WHATS POPPIN","Jack Harlow",53756,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
