,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
54,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",88231,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
55,"The Greatest",SIX60,86481,https://open.spotify.com/track/2OmbLtdHJn3u9haCQXODl6
56,"Say So","Doja Cat",86475,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
57,"How You Like That",BLACKPINK,86348,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
58,Dior,"Pop Smoke",86292,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
59,"Be Kind (with Halsey)",Marshmello,85688,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
60,"Fighting Demons","Juice WRLD",84585,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
61,"Stay High","Juice WRLD",82457,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
62,"Up Up And Away","Juice WRLD",78531,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
63,"BELIEVE IT",PARTYNEXTDOOR,75015,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
64,"Man Of The Year","Juice WRLD",74922,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
65,"Rags2Riches (feat. ATR Son Son)","Rod Wave",74801,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
66,"Please Don't Go",SIX60,74602,https://open.spotify.com/track/5caY6lIFeI2du0TpgCSRP1
67,GOOBA,6ix9ine,74175,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
68,ROXANNE,"Arizona Zervas",73751,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
69,"Hold Me While You Wait","Lewis Capaldi",73684,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
70,"Ride It",Regard,73265,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
71,"Dreams - 2004 Remaster","Fleetwood Mac",72986,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
72,"Screw Juice","Juice WRLD",72798,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
73,"I Want It","Juice WRLD",72701,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
74,Shallow,"Lady Gaga",72669,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
75,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",72547,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
76,"Can't Die","Juice WRLD",71233,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
