,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
103,"Dum och kär",GAMMAL,183327,https://open.spotify.com/track/6Wg1tgLH07Qk6uH4rW2g6F
104,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",181368,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
105,Tappat,"Victor Leksell",180534,https://open.spotify.com/track/6pgZeXZxdJM8uG7DB52SPj
106,Shallow,"Lady Gaga",180368,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
107,"Jag & Du","Ant Wan",176538,https://open.spotify.com/track/3xBeXsxPja17KVm4iL0o06
108,Mamacita,"Ant Wan",175990,https://open.spotify.com/track/62XmrMKgQEP03jMAvbvwh3
109,"Talking In My Sleep","Paul Rey",175860,https://open.spotify.com/track/3RDZ1tmyih1KHQMj6gpgD4
110,"Adore You","Harry Styles",175579,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
111,Shampoo,"Benjamin Ingrosso",175328,https://open.spotify.com/track/1jJ43kjFZEe4FZAgAamd5V
112,"Blood On My Jeans","Juice WRLD",174894,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
113,Sommartider,"Gyllene Tider",174028,https://open.spotify.com/track/1d1BeKPNgaQ36wcxGqnfU3
114,"Higher Love",Kygo,172160,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
115,"Aina är en gris",BENIM,169384,https://open.spotify.com/track/3dFOGFGm85waIgaAbaapzL
116,"ICE CREAM",Greekazo,168953,https://open.spotify.com/track/2NuIm7O7WwkRsiQ5K4mbnP
117,XO,Yasin,168847,https://open.spotify.com/track/0JyOOPqNSdhIC7VrxrRNGt
118,"E (Ventex)",Albatraoz,168832,https://open.spotify.com/track/0nZPJ83AFwWPNSMrS2Jr5J
119,"Det bästa kanske inte hänt än","Molly Sandén",168738,https://open.spotify.com/track/7Jtmca0gCNHj9OIvv6N1y3
120,FÖRSENT,1.Cuz,167657,https://open.spotify.com/track/6mDcLPGVCmdhMN4gBzNb7s
121,Drownin,Yasin,167002,https://open.spotify.com/track/6zShJxDpV9agqgIwINNCgh
122,Secrets,Regard,164926,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
123,"Eat Sleep Repeat","Yei Gonzalez",164582,https://open.spotify.com/track/4HoWTpbokfnVjgVs0Crhhi
124,"Buzz Light Year",Yasin,164430,https://open.spotify.com/track/45jdzaE7CDUvJoPl3pDvwU
125,"Fighting Demons","Juice WRLD",162675,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
126,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix",Conkarah,162009,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
127,Supalonely,BENEE,161945,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
128,Hornstullsstrand,Hov1,161781,https://open.spotify.com/track/2kju4JyRnNmiwQYhFrLgKy
129,"Jag Vil Ha Dig",Ringnes-Ronny,161632,https://open.spotify.com/track/0IiWe6NRNBB7QbrCcgUCZX
130,"Wake Me Up",Avicii,161561,https://open.spotify.com/track/3B0irDyS69y5eAz15xV2Ee
131,Goliat,Laleh,161051,https://open.spotify.com/track/7qA8S7mbV9uPy9rFprdN3C
132,"Hon dansar vidare i livet",Hov1,160769,https://open.spotify.com/track/1aEU7mcRDTYBB4ASpqbjYE
133,"Från och med Du","Oskar Linnros",159481,https://open.spotify.com/track/6sjGsKuInpaK3uoaWGe22W
134,"Spiderman ( Intro )",Yasin,159253,https://open.spotify.com/track/6f1zuPgMf9KtmZYnqEqski
135,"Lost Boy","Alex Järvi",159050,https://open.spotify.com/track/03BTqZzp7T65v9LvMDdrtU
136,"Lucid Dreams","Juice WRLD",158829,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
137,Bulletproof,Dotter,158596,https://open.spotify.com/track/4RcEx6TvICENelSh3O7gvu
138,"Frank Lucas",Einár,158409,https://open.spotify.com/track/4LBqlWxFO2mq1XSoJmGjhk
139,"The Box","Roddy Ricch",158009,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
140,September,"Norlie & KKV",157648,https://open.spotify.com/track/3kg2F5WibBKbiA71IGmn9h
141,"Somebody's Watching Me","Chico Rose",157520,https://open.spotify.com/track/3vrm4dNThrhQ0BArrLIUOV
142,Afterwork,Bolaget,157231,https://open.spotify.com/track/6709eMbfnuHS64RVhlYLty
143,Gangstas,"Pop Smoke",157056,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF
144,"Sol, vind och vatten","Ted Gärdestad",157018,https://open.spotify.com/track/0lwJH1BDr8Z4wfXvi6yC9y
145,DANCE,CLMD,156995,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
146,"Vem e som oss","Anis Don Demina",156037,https://open.spotify.com/track/20052FYa2SF5Lkp9VZTLJX
147,"I Don't Know Why",NOTD,155560,https://open.spotify.com/track/0ZXdzaT1k688dkpNeEgQiV
148,"Stay High","Juice WRLD",155041,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
149,Chambea,Newkid,154434,https://open.spotify.com/track/1FJ9ij3HBUuBuGUiRBqBuX
150,Bruises,"Lewis Capaldi",154326,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
151,"bad guy","Billie Eilish",154295,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
152,LOVERMAN,Mwuana,153453,https://open.spotify.com/track/66y0PlzFZZhoI32wgbsuPo
153,Robbery,"Juice WRLD",153309,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
154,"Don't Stop Believin'",Journey,153160,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
155,HotSpot,Greekazo,153046,https://open.spotify.com/track/2YVhM13dAwdW321hNHtDVo
156,Lovefool,twocolors,150852,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
157,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",150554,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
158,"Alla dessa gånger","Victor Leksell",150199,https://open.spotify.com/track/6zOl4SRKOapc0rQmJQ1Fjm
159,KLAMYDIA,"Rasmus Gozzi",150165,https://open.spotify.com/track/5B1DtTYmgPEuGN26kPhE43
160,"Without You (feat. Sandro Cavazza)",Avicii,149954,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
161,"På Topp",Adel,149691,https://open.spotify.com/track/5vUW4AnnOlpEhiIzD6vxbv
162,"Du Med Dig, Akustisk","Miriam Bryant",149144,https://open.spotify.com/track/1AfSccccjs0qPxCeuKAbEr
163,"F.A.M.E (LeyLey)","Dani M",148799,https://open.spotify.com/track/1ryW1LqC5VMFJFXd4wIrpf
164,"Oh, vilken härlig da'","Ted Gärdestad",148008,https://open.spotify.com/track/1Taqw1VEHl8Gy9qAZtRLAq
165,TESLA,Macky,147339,https://open.spotify.com/track/4LZi20EAgNBhTR3OBWLzdr
166,"Me Provocas",Dynoro,147154,https://open.spotify.com/track/7sEwsJK7Ol0J6PFV9nioxu
167,"Ghetto Mamacita",Einár,146374,https://open.spotify.com/track/4HV4iJT0ZGyKGAWOmAkm2U
168,MAMACITA,"Black Eyed Peas",146316,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
169,"I Want It","Juice WRLD",144256,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
170,"SOS (feat. Aloe Blacc)",Avicii,143960,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
171,Sand,"Molly Sandén",143447,https://open.spotify.com/track/7CYKovD8hNKg0w902IASMi
172,Mirakel,"Kids of revolution",143231,https://open.spotify.com/track/21IFBWRrb0xHProUspYrF2
173,"Över dig",Newkid,143190,https://open.spotify.com/track/0yMqsfOKzzKnUqPtsSmwVy
174,"Slå mig hårt i ansiktet","Thomas Stenström",141655,https://open.spotify.com/track/2Lv9FudgITbthtKK1B5wxY
175,goosebumps,"Travis Scott",141613,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
176,Circles,"Post Malone",141539,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
177,"Hotel Walls","Smith & Thell",141437,https://open.spotify.com/track/7MUUzpdrSa8UUEpyS1dGUq
178,"Can't Die","Juice WRLD",140914,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
179,"Inget stoppar oss nu",BlackJack,140864,https://open.spotify.com/track/1uINDFsUumg9C2Ob5dgi0v
180,Complicated,"Miss Li",140640,https://open.spotify.com/track/14RLxOJGYs6BkLnvZYZisy
181,"If the World Was Ending - feat. Julia Michaels","JP Saxe",140237,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
182,"ANNA BOOK","Frej Larsson",139947,https://open.spotify.com/track/4yxr3khkHJypQDArNlVbjZ
183,"THE SCOTTS","THE SCOTTS",139716,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
184,"Händerna mot himlen","Petra Marklund",138942,https://open.spotify.com/track/14AJI1RloVWTh8bJe9gBPM
185,"Alla drömmar är uppfyllda","Håkan Hellström",138624,https://open.spotify.com/track/0zdIjvHllQn24vOZCzpbVu
186,FREDAG,"Staysman & Lazz",138565,https://open.spotify.com/track/7CrzOLGSbr4PFi9F9PNcJ4
187,"Up Up And Away","Juice WRLD",138549,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
188,"Say So","Doja Cat",138274,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
189,"Vart du sover","Victor Leksell",137620,https://open.spotify.com/track/0SQIqzlha4iu1cGlvm0gZO
190,"Fem Komma Tvåan",Bolaget,137211,https://open.spotify.com/track/0BZSYucujCLGXwugCTbjMj
191,"Mood Swings (feat. Lil Tjay)","Pop Smoke",137142,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
192,"No Cap",Adel,136989,https://open.spotify.com/track/3G69nPByVZKPtgsesLKbx4
193,"Kung för en dag","Magnus Uggla",136568,https://open.spotify.com/track/1teO1SPOqr2lRb49ayjy4e
194,"Thank You [Not So Bad]",VIZE,136533,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
195,"Screw Juice","Juice WRLD",136524,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
196,Memories,"Maroon 5",136092,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
197,"Himlen är oskyldigt blå","Ted Gärdestad",135554,https://open.spotify.com/track/4rg0qXQd00nfQTTpu5U6sP
198,"Let Him Go",JUNG,134419,https://open.spotify.com/track/1cXLNDNwUjFB81anhcsDgo
199,"Sad Child","Sandro Cavazza",134148,https://open.spotify.com/track/756V8q3qX8yeVhKSUnTaKa
200,"I Don't Care (with Justin Bieber)","Ed Sheeran",133995,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
