,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
55,"IDK You Yet","Alexander 23",90044,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
56,"if this is the last time",LANY,89990,https://open.spotify.com/track/2ccNaerby1wXA993dY6XsR
57,"God’s Menu","Stray Kids",89765,https://open.spotify.com/track/0RzT9tBLcQhofW2TNiHP9B
58,"comethru (bonus track)","Jeremy Zucker",87763,https://open.spotify.com/track/1pV9TLnQdOHbvourRO7x4m
59,I.F.L.Y.,Bazzi,87376,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
60,"Hanya Rindu",Andmesh,86808,https://open.spotify.com/track/2wLpTF8xnsSHDpFGeV43DT
61,"Say You Won't Let Go","James Arthur",86245,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
62,SALAHKU,YonnyBoii,84670,https://open.spotify.com/track/32yL6EJXrQ3IPbQf4zpl1a
63,"Cinta Luar Biasa",Andmesh,84035,https://open.spotify.com/track/1JxoK0EU5SHupbXjSwYaN7
64,Sembah,"Naim Daniel",83841,https://open.spotify.com/track/0lTqv57pa2wnPqSFqiOZeh
65,"Party Girl (Remix)",StaySolidRocky,83723,https://open.spotify.com/track/0XkmeG97T4mtYlWRJcrxec
66,"lovely (with Khalid)","Billie Eilish",83352,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
67,WANNABE,ITZY,82815,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
68,Heather,"Conan Gray",82442,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
69,"Life's A Mess (feat. Halsey)","Juice WRLD",82395,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd
70,"Wishing Well","Juice WRLD",80120,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
71,"I Like Me Better",Lauv,80101,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
72,ROXANNE,"Arizona Zervas",79246,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
73,Sumpah,"Naim Daniel",78874,https://open.spotify.com/track/6JgWlZevrjV6nr6NiNf5Ji
74,"Your eyes tell",BTS,78719,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz
75,"everything i wanted","Billie Eilish",78643,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
76,"Terlanjur Cinta","Cakra Khan",77747,https://open.spotify.com/track/5U2d6kQ8go3Mz1mUNFgI5z
77,"Be Alright","Dean Lewis",75549,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
78,"Beautiful People (feat. Khalid)","Ed Sheeran",75416,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
79,"Without Me",Halsey,74842,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
80,Yummy,"Justin Bieber",74667,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
81,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",74475,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
82,"Break My Heart Again",FINNEAS,72929,https://open.spotify.com/track/2is19a6HY7ZdWP654IMhEE
83,"10,000 Hours (with Justin Bieber)","Dan + Shay",72670,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
84,"The Box","Roddy Ricch",72328,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
85,"Takdir Tercipta","Hafiz Suip",72268,https://open.spotify.com/track/08OjjtlBTzlnxNMqhDxvYf
