,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
55,"How You Like That",BLACKPINK,11019,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
56,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Ty Dolla $ign",11017,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO
57,"everything i wanted","Billie Eilish",11015,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
58,"Play Date","Melanie Martinez",11015,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
59,"On Fire","THE ROOP",10828,https://open.spotify.com/track/5TXxwRgdIS4gPjUtKwTuSb
60,"Lose Somebody",Kygo,10812,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
61,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",10738,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
62,Righteous,"Juice WRLD",10697,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J
63,Tavęs,"Justinas Jarutis",10630,https://open.spotify.com/track/73QImhhMxuU21poeAzWzIg
64,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",10547,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
65,Circles,"Post Malone",10466,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
66,"HIGHEST IN THE ROOM","Travis Scott",10459,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
67,"Lose Control",MEDUZA,10349,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
68,KASDÍENA,"OG Version",10340,https://open.spotify.com/track/3f1gIoI3DBUGCe1SddG8TX
69,"TKN (feat. Travis Scott)",ROSALÍA,10288,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
70,"bad guy","Billie Eilish",10163,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
71,"Medžiai Melagiai",Velvet,10162,https://open.spotify.com/track/55ZJmck1yvNXZEFmmc6mdk
72,"After Party","Don Toliver",10034,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
73,"Life Is Good (feat. Drake)",Future,9679,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
74,"WHATS POPPIN","Jack Harlow",9653,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
75,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",9591,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
76,Bad,"Don Diablo",9550,https://open.spotify.com/track/1T4U8Q2DRfs6OUg8DEsRZf
77,Cadillac,MORGENSHTERN,9501,https://open.spotify.com/track/6qWaZ2KzYhyrv1ILuAcIIv
78,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",9349,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
79,"Are You Bored Yet? (feat. Clairo)",Wallows,9345,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
80,Falling,"Trevor Daniel",9292,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
81,"Before You Go","Lewis Capaldi",9256,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
82,"Someone You Loved","Lewis Capaldi",9090,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
83,"Wash Us In The Blood","Kanye West",9072,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
84,"Some Say - Felix Jaehn Remix",Nea,8943,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
85,"Know Your Worth",Khalid,8890,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
86,goosebumps,"Travis Scott",8737,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
87,Señorita,"Shawn Mendes",8608,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
88,"Chicago Freestyle (feat. Giveon)",Drake,8558,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
89,Physical,"Dua Lipa",8531,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
90,Rožė,"Jessica Shy",8405,https://open.spotify.com/track/4F2JsHduN1Ow8CkyxsnLh1
91,"Past Life (with Selena Gomez)","Trevor Daniel",8260,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
92,Atvirai,Furytto,8259,https://open.spotify.com/track/6n2rLkVOK5sTxhnLNDdXZC
93,"Gerai Gyveni - feat. OG Version",335d,8245,https://open.spotify.com/track/3T0cOVFDKicnBPxJDPpNu1
94,Ruduo,GJan,8191,https://open.spotify.com/track/6XtOq2HhTFickran824BrR
95,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix",Conkarah,7847,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
96,"Kol Vakaras Ilgas","Donny Montell",7723,https://open.spotify.com/track/1JWEvPq8iFa1dAcLuUKRLp
97,"SICKO MODE","Travis Scott",7544,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
98,"Lucid Dreams","Juice WRLD",7532,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
99,"Boss Bitch","Doja Cat",7436,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
100,"Go Crazy","Chris Brown",7386,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
101,"Godzilla (feat. Juice WRLD)",Eminem,7380,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
102,"Lights Up","Harry Styles",7335,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
103,Numb,Elderbrook,7281,https://open.spotify.com/track/7rBpjxstrSsuOLqnuOC028
104,Lovefool,twocolors,7245,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
105,"Beautiful People (feat. Khalid)","Ed Sheeran",7185,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
106,"Higher Love",Kygo,7141,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
107,"you broke me first","Tate McRae",7086,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
108,ROXANNE,"Arizona Zervas",7082,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
109,"YEAH RIGHT",Joji,7073,https://open.spotify.com/track/1VGzxJnVQND7Cg5H5wGj14
110,Август,Intelligency,7033,https://open.spotify.com/track/2v1WVeGGPUbJ7cGIn9ok5K
111,"Never Let Me Down",VIZE,6992,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
112,"Blood On My Jeans","Juice WRLD",6948,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
113,"Neturėjom Dainos","Solo Ansamblis",6925,https://open.spotify.com/track/5i2P4wsbe6x8hrvdZwCSJj
114,"Судно (Борис Рижий)","Molchat Doma",6920,https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p
115,Dior,"Pop Smoke",6882,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
116,Titanic,"Juice WRLD",6880,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
117,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6828,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
118,"GO (feat. Juice WRLD)","The Kid LAROI",6821,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
119,"hot girl bummer",blackbear,6768,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
120,"After Hours","The Weeknd",6731,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
121,"Star Shopping","Lil Peep",6676,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
122,"Piece Of Your Heart",MEDUZA,6650,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
