,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
109,"valla nein! (feat. Luciano)","KC Rebell",52898,https://open.spotify.com/track/2rxxXYtTIFKyrhJpofeoIX
110,"FEEL THE BEAT","Black Eyed Peas",52597,https://open.spotify.com/track/2nfFzgqp18tzFWrUCxFHpo
111,"Higher Love",Kygo,52364,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
112,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,52357,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
113,Titanic,"Juice WRLD",52353,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
114,"How You Like That",BLACKPINK,52268,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
115,Sinne,Sarhad,52048,https://open.spotify.com/track/1XTUu81IEyoi5nU5H6Bf3H
116,110,"Capital Bra",52018,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
117,Anissa,Wejdene,51993,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
118,"Intentions (feat. Quavo)","Justin Bieber",51958,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
119,"All Dem Talk (feat. Gzuz & Dutchavelli)",Noizy,51808,https://open.spotify.com/track/4guHn2NQzdOLHy8ABHuVML
120,"SICKO MODE","Travis Scott",51780,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
121,"Lucid Dreams","Juice WRLD",51118,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
122,Circles,"Post Malone",51007,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
123,"Beautiful Madness","Michael Patrick Kelly",50886,https://open.spotify.com/track/4tfLFDGypUWad5AT6772If
124,"Never Seen the Rain","Tones And I",50702,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
125,Secrets,Regard,50509,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
126,"Blood On My Jeans","Juice WRLD",50378,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
127,"Enjoy Yourself (feat. Karol G)","Pop Smoke",50272,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
128,"SoSo (feat. Dardan)",Monet192,50245,https://open.spotify.com/track/6RYPJUBsL3w0k1CHKYtrRF
129,"Aim For The Moon (feat. Quavo)","Pop Smoke",50162,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB
130,Karaoke,Boomdabash,49923,https://open.spotify.com/track/0D4GpOPInKiPxEfQMchu4p
131,"Make It Rain (feat. Rowdy Rebel)","Pop Smoke",49540,https://open.spotify.com/track/71d7LaAgPcNcUopu3OzmP7
132,"Chicago Freestyle (feat. Giveon)",Drake,49528,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
133,ROXANNE,"Arizona Zervas",49510,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
134,"Bad Energy","Juice WRLD",49366,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
135,MedMen,Jamule,49053,https://open.spotify.com/track/5t3PF7pHuiwwLbNCJ8mn4N
136,"Like I Love You","Nico Santos",48884,https://open.spotify.com/track/7hr6WRm7HUlVdkfnhSTm0G
137,"everything i wanted","Billie Eilish",48635,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
138,"Stay High","Juice WRLD",48532,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
139,"Thank You [Not So Bad]",VIZE,48273,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
140,"7 Stunden",LEA,48144,https://open.spotify.com/track/1EbdQ54jFLGEH94cUif3TI
141,"In My Mind",Dynoro,48093,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
142,"Rover (feat. DTG)",S1mba,48049,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
143,"Dolce Vita",Booba,48010,https://open.spotify.com/track/0oHUBAmUVHjbMDNx0vNPi4
144,JAUNÉ,Booba,47866,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
145,"RITMO (Bad Boys For Life)","Black Eyed Peas",47696,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
146,Rojo,"J Balvin",47677,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
147,"you broke me first","Tate McRae",47391,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
148,Bruises,"Lewis Capaldi",47328,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
149,"Something Special","Pop Smoke",47232,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
150,"Ur So F**kInG cOoL","Tones And I",47221,https://open.spotify.com/track/6KiEsqGg0HBOSMflVH7Onx
151,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Ty Dolla $ign",47204,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO
152,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",47082,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
153,"Mood Swings (feat. Lil Tjay)","Pop Smoke",47014,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
154,2002,Sido,46765,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
155,"44 BullDog","Pop Smoke",46529,https://open.spotify.com/track/7sjFIZ1g5QLJLGja3k592K
156,"H <3 T E L",Dardan,46153,https://open.spotify.com/track/4PP0u2Fhzg8NnPW3EZGw2v
157,"Sweet but Psycho","Ava Max",46039,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
158,"lovely (with Khalid)","Billie Eilish",45732,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
159,Hauseingang,Pashanim,45632,https://open.spotify.com/track/1IikW5aCjY08gagX94j3fJ
160,"I Don't Care (with Justin Bieber)","Ed Sheeran",45622,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
161,Physical,"Dua Lipa",45441,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
162,Muévelo,"Nicky Jam",45439,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
163,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,45404,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
164,Ferrari,"Dhurata Dora",45344,https://open.spotify.com/track/5XVf0RyliPzG9u2EXolLQe
165,"Piece Of Your Heart",MEDUZA,45332,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
166,Aman,"Dafina Zeqiri",44903,https://open.spotify.com/track/66VarvXtzwWl5Ji5Lndhk9
167,"The Passenger (LaLaLa)",LUM!X,44797,https://open.spotify.com/track/2A0CxheiQGQdCiKtOR7jMP
168,"I'll Wait",Kygo,44641,https://open.spotify.com/track/1tuXOJYN6CkgubpifHEm96
169,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,44606,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
170,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",44361,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
171,Italia,Jul,44205,https://open.spotify.com/track/11Mq1tJwmFOig3BXxjqcQr
172,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,44160,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
173,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",44152,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
174,Mediterranea,Irama,44118,https://open.spotify.com/track/47xPl1gvgdx4Z9dNUuloPg
175,"200 km/h","Apache 207",43937,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
176,Robbery,"Juice WRLD",43839,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
177,"What's Luv",Shindy,43757,https://open.spotify.com/track/3UE1ojFN1y0GybCNSyKGdK
178,"All Around The World (La La La)",R3HAB,43736,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
179,"Godzilla (feat. Juice WRLD)",Eminem,43698,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
180,"La Jeepeta - Remix","Nio Garcia",43682,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70
181,"Get Back","Pop Smoke",43574,https://open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7
182,"Non mi basta più (feat. Chiara Ferragni)","Baby K",43226,https://open.spotify.com/track/5ZUeBvBEH8hpdLMW3yCmHb
183,"Wash Us In The Blood","Kanye West",43191,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
184,"Ich würd' lügen",KAYEF,43190,https://open.spotify.com/track/5B9CtjeguIO9LeOk8Xs1J3
185,Goulag,Kaaris,43105,https://open.spotify.com/track/1UvYiDcJVolpUAQWpwrxNw
186,"Fighting Demons","Juice WRLD",43019,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
187,"Hasta Que Dios Diga","Anuel AA",42907,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
188,Cappuccino,Sinan-G,42842,https://open.spotify.com/track/5j5f4nqHMuLHDXp7vYC31G
189,Coño,"Jason Derulo",42825,https://open.spotify.com/track/5DV4ZSCqbFv74ui3ZhimXo
190,Meleğim,Soolking,42496,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
191,"Ayo Technology","Kynda Gray",42395,https://open.spotify.com/track/0Jh40A8WJdGXwkEDgxhaKo
192,Skechers,DripReport,42287,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
193,Astronomia,Vicetone,42012,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
194,"Location (feat. Burna Boy)",Dave,41647,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
195,Bronx,Veysel,41422,https://open.spotify.com/track/6BlEbLEklINGnPsIcM8wmO
196,Loca,Kidda,41266,https://open.spotify.com/track/0GOqQ2k5FYhCemkWFNfvU3
197,SANDMANN,reezy,41241,https://open.spotify.com/track/5UDK6yzqiW4kJU3YQauYR5
198,"Don't Call Me Up",Mabel,41208,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
199,BaeBae,Samra,40968,https://open.spotify.com/track/20rTzps5LFpeylWrzM84zS
200,079,"Lo & Leduc",40937,https://open.spotify.com/track/3dfCKQy9JY2ixI58zTeUn9
