,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
55,"Kill This Love",BLACKPINK,73129,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
56,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,72166,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ
57,"Stunnin' (feat. Harm Franklin)","Curtis Waters",71665,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
58,WANNABE,ITZY,70565,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
59,"Boy With Luv (feat. Halsey)",BTS,70554,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
60,"Beautiful People (feat. Khalid)","Ed Sheeran",70508,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
61,Mojito,"Jay Chou",70339,https://open.spotify.com/track/7BYMjh3vWnHU4IFyfZdIDO
62,Psycho,"Red Velvet",69599,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
63,"God’s Menu","Stray Kids",69202,https://open.spotify.com/track/0RzT9tBLcQhofW2TNiHP9B
64,"真的傻 (電影《一吻定情》追愛版主題曲)","LaLa Hsu",68545,https://open.spotify.com/track/7mCr6Rn5jx04Fisvts97Z3
65,小幸運,"Hebe Tien",67855,https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv
66,"Past Life (with Selena Gomez)","Trevor Daniel",67526,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
67,"I Like Me Better",Lauv,67050,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
68,Surrender,"Natalie Taylor",66792,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
69,"10,000 Hours (with Justin Bieber)","Dan + Shay",66685,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
70,"no song without you",HONNE,66130,https://open.spotify.com/track/1lNHWPDvKEbamKezpLq7HW
71,"comethru (bonus track)","Jeremy Zucker",66123,https://open.spotify.com/track/1pV9TLnQdOHbvourRO7x4m
72,如果雨之後,"Eric Chou",65962,https://open.spotify.com/track/6kabSi7XCHHGThNme6J2tL
73,2002,Anne-Marie,65665,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
74,"Go Crazy","Chris Brown",64878,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
75,"Slow Grenade","Ellie Goulding",64858,https://open.spotify.com/track/5z8uLrYMcUVvzTV28twt44
76,那些你很冒險的夢,"JJ Lin",64398,https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc
77,"Galactic Rainbow","Ashland Are",63908,https://open.spotify.com/track/77tLjpxh63XDyrscdUFD4A
78,你的酒馆对我打了烊,"Shirley Chen",63781,https://open.spotify.com/track/6BL2V0CvfW9QVHm9oU4Lmk
79,绿色,"Shirley Chen",62689,https://open.spotify.com/track/6ZoJngyuPof3KsFhFKA5P5
80,"Sunday Best",Surfaces,62455,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
81,你的答案,阿冗,62377,https://open.spotify.com/track/4QWSICaQ6LGmcS8qX9lNVh
82,"Are You Bored Yet? (feat. Clairo)",Wallows,62099,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
83,"Be Alright","Dean Lewis",61498,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
84,"Modern Loneliness",Lauv,61176,https://open.spotify.com/track/1eyek0KJEh2v5HQ9uQSybb
85,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",60894,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
86,"Can We Kiss Forever?",Kina,60609,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
87,"It's You","Ali Gatie",60187,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
88,以後別做朋友,"Eric Chou",59831,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx
89,"What Am I","Why Don't We",59651,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
90,Perfect,"Ed Sheeran",59619,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
91,Falling,"Trevor Daniel",59532,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
92,"I Don't Care (with Justin Bieber)","Ed Sheeran",59456,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
93,演員,"Joker Xue",59313,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd
94,Maniac,"Conan Gray",59307,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
95,Shallow,"Lady Gaga",58176,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
96,"i'm so tired...",Lauv,57773,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
97,"Left & Right",SEVENTEEN,57458,https://open.spotify.com/track/66orj0qtDgnU6DlmllAxbq
98,"Kings & Queens","Ava Max",57002,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
99,年少有為,"Ronghao Li",55474,https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp
100,等你下課,"Jay Chou",55222,https://open.spotify.com/track/76WthWB0v0KXUHZoAclMVV
101,"天黑請閉眼 feat. 邱鋒澤","Nine Chen",55095,https://open.spotify.com/track/3j5yYj3N0CQSgcHMF91ZlO
102,晴天,"Jay Chou",54885,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH
103,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",54885,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
104,"Mean It",Lauv,54141,https://open.spotify.com/track/3uc8AGNL0KbvISIrjnfRvN
105,別勉強,G.E.M.,53944,https://open.spotify.com/track/6tzOEJ2tqSiAxHw9CAT9Ru
106,"Without Me",Halsey,53865,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
107,那女孩對我說,"Rachel Liang",53787,https://open.spotify.com/track/5Gip2UwE4f8L4MQWsvcvfA
108,"You Are The Reason","Calum Scott",53412,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
109,"Without You","高爾宣 OSN",53375,https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2
110,"If I Can't Have You","Shawn Mendes",53317,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
111,"Something Just Like This","The Chainsmokers",52779,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
112,"fuck, i'm lonely (with Anne-Marie)",Lauv,52661,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
113,Feelings,Lauv,52297,https://open.spotify.com/track/0s26En1JoJhVj32vizElpA
114,體面(電影《前任3:再見前任》插曲),"Kelly Yu",52239,https://open.spotify.com/track/7cE5ehlKJ3L9Ejhzm3udcF
115,她說,"JJ Lin",52154,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts
116,"lovely (with Khalid)","Billie Eilish",51806,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
117,"bad guy","Billie Eilish",51428,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
118,"Adore You","Harry Styles",51399,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
119,"Nothing but me","Mega Guar",51361,https://open.spotify.com/track/780st5FfXHTKOoDXMRCsWt
120,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,51227,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
121,ROXANNE,"Arizona Zervas",51092,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
122,"Let Me Down Slowly","Alec Benjamin",50986,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
123,"光年之外 (電影 《Passengers》 中國區主題曲)",G.E.M.,50387,https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I
124,少年,梦然,50202,https://open.spotify.com/track/56XaEf9Mo2Njaxa9TIn5LR
125,"Hotline Wait","Festi Baal",50108,https://open.spotify.com/track/3wAUSns1uBbIMdHGoNyJZj
126,說散就散,"JC 陳泳彤",50079,https://open.spotify.com/track/35fpQiijFocukVyzHCjhCn
127,可惜沒如果,"JJ Lin",50028,https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl
128,芒种,音阙诗听,49791,https://open.spotify.com/track/3IP4qSMfGeqI2XqHFf25sj
129,"Your eyes tell",BTS,49421,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz
130,Happier,Marshmello,49247,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
131,Conversations,"Juice WRLD",49126,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P
132,"Sunset Store","Mega Guar",49092,https://open.spotify.com/track/6lTEFCGlNWDffHTUIEC94h
133,"Rewrite The Stars","Zac Efron",48795,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
134,"As If It's Your Last",BLACKPINK,48783,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
135,"everything i wanted","Billie Eilish",48620,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
136,Righteous,"Juice WRLD",48421,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J
137,"Sweet but Psycho","Ava Max",48282,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
138,太陽,"Pika Chiu",48270,https://open.spotify.com/track/3mAc5QY56d5Zl1MbvnWybK
