,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
144,Melletted,"Halott Pénz",20021,https://open.spotify.com/track/1AkLB3cW1waV2VVNCa6uRs
145,Sucker,"Jonas Brothers",19764,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
146,"OUT WEST (feat. Young Thug)",JACKBOYS,19442,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
147,Liar,"Camila Cabello",19428,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
148,"Up Up And Away","Juice WRLD",19344,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
149,"Can't Die","Juice WRLD",19304,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
150,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",19252,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
151,"Screw Juice","Juice WRLD",19242,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
152,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",19219,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
153,Happier,Marshmello,19204,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
154,"7 rings","Ariana Grande",19180,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
155,"Never Let Me Down",VIZE,19059,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
156,Nehézlábérzés,Krúbi,19056,https://open.spotify.com/track/2wOfDoTh9AQxQBNMm0QGuo
157,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix",Conkarah,19016,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
158,"Jocelyn Flores",XXXTENTACION,18934,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
159,"So Am I","Ava Max",18723,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
160,"Érzi a tekintetem","Bruno X Spacc",18711,https://open.spotify.com/track/3hTdBdTEp5c60skJPonpaV
161,"I Want It","Juice WRLD",18635,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
162,"Százszor Visszajátszott - Radio Edit",Konyha,18506,https://open.spotify.com/track/1twe8VH56PYRazRTKNk089
163,"Man Of The Year","Juice WRLD",18479,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
164,"Let Me Down Slowly","Alec Benjamin",18395,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
165,"RITMO (Bad Boys For Life)","Black Eyed Peas",18385,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
166,"Van Egy Ház","Bagossy Brothers Company",18354,https://open.spotify.com/track/23OrOFi15DbshV6viUJznF
167,"Wake Me Up",Avicii,18314,https://open.spotify.com/track/3B0irDyS69y5eAz15xV2Ee
168,"SOS (feat. Aloe Blacc)",Avicii,18204,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
169,"'Till I Collapse",Eminem,18074,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS
170,Nevermind,"Dennis Lloyd",18058,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
171,"Blah Blah Blah","Armin van Buuren",18047,https://open.spotify.com/track/65lC7Ey8QaVLvItAMF6Ap8
172,VALENTINO,24kGoldn,17920,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
173,"I See Red","Everybody Loves an Outlaw",17884,https://open.spotify.com/track/5MAK1nd8R6PWnle1Q1WJvh
174,"Con Calma","Daddy Yankee",17829,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
175,Moonlight,Gaullin,17807,https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW
176,"Soha Nem Elég",Bsw,17782,https://open.spotify.com/track/6MerGM9eI90DvPU5TV9ymI
177,Riptide,"Vance Joy",17759,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
178,"Amilyen Hülye Vagy Én Úgy Szeretlek","Kowalsky Meg A Vega",17654,https://open.spotify.com/track/3oY6ANnDviyZIjYSIUX02G
179,"Some Say",Nea,17569,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
180,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",17541,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
181,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",17403,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
182,"Wash Us In The Blood","Kanye West",17271,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
183,Meggyfa,"Horváth Tamás",17199,https://open.spotify.com/track/7knuVKl5CtGWnSAAWWWUL6
184,"More Than You Know","Axwell /\ Ingrosso",17142,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
185,"Like It Is",Kygo,16955,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3
186,"Van Ez A Hely","Bagossy Brothers Company",16925,https://open.spotify.com/track/7EAwtcNhy6xDluznZNI1SW
187,"In the End","Linkin Park",16919,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
188,witchblades,"Lil Peep",16865,https://open.spotify.com/track/1Z8gpnzgTFQKAwmV43iLBB
189,Aranybula,Pamkutya,16758,https://open.spotify.com/track/2L5UIZlS4We7uc8bPnjNHi
190,"Solo (feat. Demi Lovato)","Clean Bandit",16730,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
191,"Better Now","Post Malone",16587,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
192,"Save That Shit","Lil Peep",16584,https://open.spotify.com/track/0S0vWvyZ6Rc79TXkWxT9QA
193,"My Oh My (feat. DaBaby)","Camila Cabello",16565,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
194,"If I Can't Have You","Shawn Mendes",16545,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
195,Thunder,"Imagine Dragons",16477,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
196,Numb,"Linkin Park",16471,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h
197,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,16431,https://open.spotify.com/track/1v7L65Lzy0j0vdpRjJewt1
198,"Hajnali Kör","Irie Maffia",16395,https://open.spotify.com/track/4vYWvBnqNoJGDMk3f14rlv
199,"Never Really Over","Katy Perry",16393,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
200,"Hate Me (with Juice WRLD)","Ellie Goulding",16390,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
