,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
53,"Break My Heart","Dua Lipa",12383,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
54,Supalonely,BENEE,12108,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
55,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",12090,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
56,"Fighting Demons","Juice WRLD",11681,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
57,"Stay High","Juice WRLD",11673,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
58,"Toosie Slide",Drake,11606,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
59,"Get Back","Pop Smoke",11435,https://open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7
60,"Don't Start Now","Dua Lipa",11366,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
61,"Screw Juice","Juice WRLD",10907,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
62,Dicks,"Ingi Bauer",10849,https://open.spotify.com/track/5jtgmZRPmm6QnJxegPoour
63,"I Want It","Juice WRLD",10803,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
64,"Up Up And Away","Juice WRLD",10715,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
65,"Kings & Queens","Ava Max",10685,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
66,"Rain On Me (with Ariana Grande)","Lady Gaga",10647,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
67,"After Party","Don Toliver",10606,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
68,"Someone You Loved","Lewis Capaldi",10605,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
69,"Intentions (feat. Quavo)","Justin Bieber",10478,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
70,"Ofboðslega frægur",Stuðmenn,10424,https://open.spotify.com/track/7us0EfoX0SIndotw8lngrf
71,"Double Trouble - Tiësto's Euro 90s Tribute Remix","Will Ferrell",10347,https://open.spotify.com/track/1opwgKhF0hFFL5Hqb5lA8s
