,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
51,เวลาเธอยิ้ม,Polycat,124415,https://open.spotify.com/track/06DPpk0hUJEgpzl5cuWNI6
52,พัง,Indigo,123668,https://open.spotify.com/track/4roAXYtyMDQfv9Vz1CPWqg
53,Psycho,"Red Velvet",121628,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
54,"Rain On Me (with Ariana Grande)","Lady Gaga",115152,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
55,"Savage Love (Laxed - Siren Beat)","Jawsh 685",115054,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
56,แก้มน้องนางนั้นแดงกว่าใคร,เขียนไขและวานิช,114718,https://open.spotify.com/track/15zvOBuL1QbkL7bvudg2p5
57,ไปได้ดี,Wanyai,111839,https://open.spotify.com/track/2qlfZhBPWq5FH3FwlZKGws
58,"comethru (bonus track)","Jeremy Zucker",111421,https://open.spotify.com/track/1pV9TLnQdOHbvourRO7x4m
59,"Someone You Loved","Lewis Capaldi",110945,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
60,"แพ้ทุกที (LOOPER)","fellow fellow",108676,https://open.spotify.com/track/1OCWm66r2PwI8RsspEMfzD
61,ดีใจด้วยนะ(Glad),"Ink Waruntorn",107957,https://open.spotify.com/track/0rvNW2zfoFqdz7jHw3VqSQ
62,"Say So","Doja Cat",107548,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
63,"ลืมไป (feat. ปู่จ๋าน ลองไมค์)",Wanyai,107118,https://open.spotify.com/track/4XqtyE2i3U1z2rMVcgnYX6
64,"ผ่านตา (Everyday)","Three Man Down",105067,https://open.spotify.com/track/7HA6Jhuis4khuPJffFGM7Y
65,ลืมได้แล้ว,O-Pavee,102332,https://open.spotify.com/track/5OB2XiDmrwQFJFyqVVWtLm
66,รอยยิ้ม,Scrubb,100977,https://open.spotify.com/track/6ezEwX2eZRZlioqYaUPOKX
67,"ฉันเป็นทะเล (ไม่ใช่เขา)","p n v .",100667,https://open.spotify.com/track/4zvpnvtc2IYE3EMQau3vIH
68,ความคิดถึงที่ฉันได้เคยส่งไปในคืนที่ฝนโปรยลงมา,"Three Man Down X Tilly Birds",100646,https://open.spotify.com/track/7lASn6bIrDOaGODj6k0vJ5
69,เจ็บไม่จำ,O-Pavee,97292,https://open.spotify.com/track/4XGKYVsklvtRYtq4LfYUrr
70,"Strawberries & Cigarettes","Troye Sivan",93217,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ
71,Candy,BAEKHYUN,91759,https://open.spotify.com/track/6kKC35sKUh2FUx4M0qAL44
72,เมื่อคืน,"Season Five",91338,https://open.spotify.com/track/0OBPjif46Jbz7c4xIqiBEw
73,Supalonely,BENEE,90706,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
74,"Stay Gold",BTS,90602,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ
75,Telephone,EXO-SC,90148,https://open.spotify.com/track/6ksOaijLwaSWTVRtPgakt0
76,"I Like Me Better",Lauv,89237,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
77,ใจเดียว,"Whal & Dolph",89072,https://open.spotify.com/track/4OZjDh3pxthm3Ig9Fs7C7N
78,เหมาะสม,MEAN,88448,https://open.spotify.com/track/6VlXd5f2602XO4tDaNOveo
79,"Keep Cold",Numcha,88263,https://open.spotify.com/track/3IgTrdtmSqAWsFmXTEftOv
80,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,87224,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
81,"Be Kind (with Halsey)",Marshmello,86529,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
82,ความสุขของเธอ,MEAN,84709,https://open.spotify.com/track/2cqjhnMI6m22cqcD1GUSTZ
83,Maria,"Hwa Sa",84584,https://open.spotify.com/track/2kqnQCChvRpDRAasIwc4Rh
84,"Don't Start Now","Dua Lipa",83220,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
85,"Blinding Lights","The Weeknd",82994,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
86,Señorita,"Shawn Mendes",82764,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
87,Smoke,"Violette Wautier",81666,https://open.spotify.com/track/4Mb7vil19ATU0cCZoBbjGE
88,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",81506,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
89,ดึกแล้วอย่าเพิ่งกลับ,Jaonaay,80017,https://open.spotify.com/track/7nVTeSpry1cMbgyCmSd1ae
90,WANNABE,ITZY,79551,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
91,Memories,"Maroon 5",79336,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
92,"Boy With Luv (feat. Halsey)",BTS,77962,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
93,"if this is the last time",LANY,76867,https://open.spotify.com/track/2ccNaerby1wXA993dY6XsR
94,"Sunday Best",Surfaces,76626,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
95,"Watermelon Sugar","Harry Styles",76519,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
96,"Mean It",Lauv,76343,https://open.spotify.com/track/3uc8AGNL0KbvISIrjnfRvN
97,"Break My Heart","Dua Lipa",76234,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
98,"Play Date","Melanie Martinez",75962,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
99,"I Love You 3000","Stephanie Poetri",75098,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
100,"Toosie Slide",Drake,74644,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
101,ดาว,Pause,74510,https://open.spotify.com/track/7JT0xvRdL46U36JqiCTfWS
102,1%,Stamp,74349,https://open.spotify.com/track/2ht9QvYzzSUod5T69TUVbR
103,Circles,"Post Malone",73701,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
104,"Kill This Love",BLACKPINK,73419,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
105,ที่ผ่านมา,YERM,73046,https://open.spotify.com/track/5UlSKEFiNHNFSye7CLpLPs
106,เดคิสุงิ,"Wan Thanakrit",71482,https://open.spotify.com/track/7JhYmekBJcLg4RtTItTf2g
107,คู่กัน,Scrubb,71371,https://open.spotify.com/track/2SewBThepvNfjZ6fyBhGYT
108,"อย่าเสียใจคนเดียว ost. HORMONES 3 THE FINAL SEASON","Better Weather",71276,https://open.spotify.com/track/6hppyFzZ1nHxTbRuPnSwBe
109,"ไม่มีเหตุผล (feat. นายนะ)",MARINA,70469,https://open.spotify.com/track/3JrekkAlDuRg0iRBwVUTBy
110,"ily (i love you baby) (feat. Emilee)","Surf Mesa",70066,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
111,"2 soon",keshi,69801,https://open.spotify.com/track/5SlU0Yhi51jobhEiGE4xDv
112,เรา,Cocktail,69587,https://open.spotify.com/track/2fJrMT9Zw7qP6dwD8ou90W
113,หนีห่าง,เขียนไขและวานิช,69015,https://open.spotify.com/track/1Fsnq1EqX9Bf6l9fJazS3x
114,"ร W8","Gene Kasidit",68935,https://open.spotify.com/track/3zc9UfgETcTMGiazW58Klg
115,ดวงใจ,Palmy,68530,https://open.spotify.com/track/6N6gsaHf5GYJAvEKfg6iEv
116,"My Favourite Clothes",RINI,68291,https://open.spotify.com/track/2ZwIO3ufWLFYxtEoam9ydu
117,Yummy,"Justin Bieber",67902,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
118,Mariposa,"Peach Tree Rascals",67822,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
119,"she likes spring, I prefer winter",slchld,67067,https://open.spotify.com/track/2sFF0K2eHIClZYUqIbAwdb
120,ซ่อนกลิ่น,Palmy,66494,https://open.spotify.com/track/7woh2lJvyILYxSQ1kXTI3d
121,"Day 1 ◑",HONNE,66180,https://open.spotify.com/track/6ZzYETKetIfNUsZUb23jgG
122,เรื่องจริง,SIN,66017,https://open.spotify.com/track/7N1mCWyLnYXfi3AXagJCNo
123,"Never Not",Lauv,65827,https://open.spotify.com/track/4fFfyouye6vrX9o9z4PVMu
124,เงา,Wanyai,65290,https://open.spotify.com/track/6yrxuUnWFv72Veb9jphPLL
125,Ridin',"NCT DREAM",64639,https://open.spotify.com/track/0EMD15EVNwDlgGH2CH6ZEL
126,"1 Billion Views",EXO-SC,64637,https://open.spotify.com/track/4gGZc6MMYavM5KFS2zwOVL
127,ROXANNE,"Arizona Zervas",63776,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
128,เข้ากันดี,Scrubb,63594,https://open.spotify.com/track/1zbuNx8aZ9xesAjy4ZDvH4
129,"Kick It","NCT 127",63453,https://open.spotify.com/track/1ayaOin9hxCtyhg4UsBTpg
130,"ไม่อยากเหงาแล้ว(Call me) feat. Meyou","Ink Waruntorn",63196,https://open.spotify.com/track/6GVBXMArxujxWfZx3vGvgC
131,PLAY,"CHUNG HA",62984,https://open.spotify.com/track/1SdLedoEjrMRu5AnvK2EYk
132,"Dance Monkey","Tones And I",62924,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
133,"Party Girl (Remix)",StaySolidRocky,62610,https://open.spotify.com/track/0XkmeG97T4mtYlWRJcrxec
134,"Paris in the Rain",Lauv,61960,https://open.spotify.com/track/41CgzGD7xlgnJe14R4cqkL
135,กอดความเจ็บช้ำ,Safeplanet,61755,https://open.spotify.com/track/13y3BLdlSdVH7wJwavs06O
136,lowkey,NIKI,61703,https://open.spotify.com/track/5TTXEcfsYLh6fTarLaevTi
137,"Happy Ending","Pop Pongkool",61382,https://open.spotify.com/track/3ix6NDf1HbLpP8zdWhu7Q6
138,รักติดไซเรน,"แพรวา ณิชาภัทร",60975,https://open.spotify.com/track/0vIvE2RgjnMpUQn875C4Vz
139,ถ้าเธอเหงา,"Blue Shade",60648,https://open.spotify.com/track/74PtlTojIueWYWwYyEsI09
140,"good guys",LANY,60363,https://open.spotify.com/track/3c7peg169veVaJRzlbCaKw
141,"God’s Menu","Stray Kids",60102,https://open.spotify.com/track/0RzT9tBLcQhofW2TNiHP9B
142,I.F.L.Y.,Bazzi,60092,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
143,"Left & Right",SEVENTEEN,60029,https://open.spotify.com/track/66orj0qtDgnU6DlmllAxbq
144,"pporappippam 보라빛 밤",SUNMI,59726,https://open.spotify.com/track/7oQh96s9YemWG3A4zkIbrU
145,"Come & Go (with Marshmello)","Juice WRLD",59618,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
146,รักแรกพบ,"Tattoo Colour",58782,https://open.spotify.com/track/19VIBTwlLTX2SKK6e3erAf
147,ขอ,Lomosonic,58689,https://open.spotify.com/track/4s4xtVecBeGjuAMqXW8kWv
