,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
54,"Blueberry Faygo","Lil Mosey",172324,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
55,"Toosie Slide",Drake,169745,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
56,SKÅL,TIX,164809,https://open.spotify.com/track/7qhNaWtYZoJz1bH0aOqssy
57,Supalonely,BENEE,164731,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
58,"Burn Down This Room",Ruben,161935,https://open.spotify.com/track/1l5qnNSizIyHHmiXySsJ1R
59,DANCE,CLMD,160663,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
60,"Don't Start Now","Dua Lipa",160581,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
61,"In Your Eyes (feat. Alida)","Robin Schulz",151093,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
62,"Don't You Wanna Play?",Seeb,149637,https://open.spotify.com/track/15hhlasuVIxEZ3O0PxlRkT
63,Dior,"Pop Smoke",149143,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
64,"Like It Is",Kygo,148466,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3
65,"you broke me first","Tate McRae",143882,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
66,Haugenstua,"Herman Flesvig",140872,https://open.spotify.com/track/0GFOW30WB6SsPoeOlZdDPl
67,Bruises,"Lewis Capaldi",139216,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
68,"Rover (feat. DTG)",S1mba,133913,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
69,Titanic,"Juice WRLD",132592,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
70,"Be Kind (with Halsey)",Marshmello,131808,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
71,Shallow,"Lady Gaga",131007,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
72,"THE SCOTTS","THE SCOTTS",128673,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
73,"Ur So F**kInG cOoL","Tones And I",126160,https://open.spotify.com/track/6KiEsqGg0HBOSMflVH7Onx
74,"Bad Energy","Juice WRLD",123562,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
75,"Hvem Er Hun",Arif,123435,https://open.spotify.com/track/2zTXGnJsTwSp1TKcs5g6Xb
76,Creep,R3HAB,121379,https://open.spotify.com/track/3H5RcWUThB3fXf1fD5fUop
77,Complicated,"Miss Li",120922,https://open.spotify.com/track/14RLxOJGYs6BkLnvZYZisy
78,"Blood On My Jeans","Juice WRLD",120340,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
79,Unfamiliar,Seeb,119047,https://open.spotify.com/track/2B5ub9OB8rZj5PqvsAwrKo
80,Jævlig,TIX,118588,https://open.spotify.com/track/2Pckb69I4iMmL24jZ2KO4D
81,"Happiest Year","Jaymes Young",118484,https://open.spotify.com/track/5kcvBnt6DPX3AMEsCx1qDh
82,"Neste Sommer",TIX,118345,https://open.spotify.com/track/5Z2B8cCZagHiTNEmrEO4Pb
83,"TKN (feat. Travis Scott)",ROSALÍA,115887,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
84,"Go Crazy","Chris Brown",115831,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
85,"everything i wanted","Billie Eilish",115126,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
86,"Stay High","Juice WRLD",115080,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
87,"Some Say - Felix Jaehn Remix",Nea,114003,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
88,goosebumps,"Travis Scott",113898,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
89,HALLO,Isah,113600,https://open.spotify.com/track/1WjLQsbfei4kk9OaVxtfIB
90,"Be Happy","Dixie D’Amelio",113569,https://open.spotify.com/track/0egBBvt6cfROuCHP5nBABx
91,Josefine,"Herman Flesvig",113297,https://open.spotify.com/track/5xU6CXufU7wGRxsET3gLTB
92,"Stunnin' (feat. Harm Franklin)","Curtis Waters",112564,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
93,July,"Noah Cyrus",111288,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
94,"Fighting Demons","Juice WRLD",109946,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
95,Knockout,Tungevaag,109487,https://open.spotify.com/track/1YFwmEAnSUx9ZAgWT39i1L
96,Señorita,"Shawn Mendes",108722,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
97,Reiseforbud,"Nicolay Ramm",108597,https://open.spotify.com/track/7izpcqSa6qgA2IWBBeVMMd
98,"Pappa Sin Båt","Vidar Villa",107505,https://open.spotify.com/track/5YGcB8g5FKTDi6XTtod3GY
99,Memories,"Maroon 5",106601,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
100,"bad guy","Billie Eilish",106362,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
101,"Higher Love",Kygo,106352,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
102,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",105940,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
103,Control,"Zoe Wees",105189,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
104,"The Box","Roddy Ricch",104882,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
105,"Don't Cry For Me (with Jason Derulo)",Alok,103189,https://open.spotify.com/track/0FLwo3U1NrjocfK2FDisrX
106,"Bare så du vett det",Stavangerkameratene,103180,https://open.spotify.com/track/7yRrAsBprcsSDtiENWVQds
107,"Jag Vil Ha Dig",Ringnes-Ronny,103159,https://open.spotify.com/track/0IiWe6NRNBB7QbrCcgUCZX
108,"Domen 2019",Soppgirobygget,102969,https://open.spotify.com/track/7cdzfYrqbbMC6auCV0yAQr
109,"Sunday Best",Surfaces,102670,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
110,Komplicerad,"Miss Li",101858,https://open.spotify.com/track/29nwG4y9NFmN76yfUfc01d
111,"Up Up And Away","Juice WRLD",100579,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
112,Circles,"Post Malone",99964,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
113,Idyll,Postgirobygget,99685,https://open.spotify.com/track/496pB9sYK4rEMnI4wlozDP
